"62735","1","meridian, idaho, usa"
"98391","1","morrow, georgia, usa"
"184632","1","lawrence, kansas, usa"
"190350","1","portland, oregon, usa"
"267326","1","longwood, florida, usa"
"5471","1","barcelona, catalunya, spain"
"5474","1","lincoln park, michigan, usa"
"6662","1","toronto, ontario, canada"
"36299","1","austin, texas, usa"
"101209","1","ft huachuca, arizona, usa"
"127779","1","whitehorse, yukon territory, canada"
"129358","1","highland, california, usa"
"164828","1","duncanville, alabama, usa"
"186039","1","tehran, tehran, iran"
"190925","1","hobe sound, florida, usa"
"209394","1","minneapolis, minnesota, usa"
"252695","1","lincoln, nebraska, usa"
"264321","1","toronto, ontario, canada"
"264637","1","germantown, maryland, usa"
"265889","1","kitchener, ontario, canada"
"271375","1","alma center, wisconsin, usa"
"2276","1","niskayuna, new york, usa"
"5476","1","chester, ,"
"13600","1","athens, athens, greece"
"31556","1","chula vista, california, usa"
"34179","1","beacon falls, connecticut, usa"
"54335","1","north haven, connecticut, usa"
"58488","1","vancouver, british columbia, canada"
"60858","1","sacramento, california, usa"
"99281","1","seattle, washington, usa"
"113467","1","pittsburgh, pennsylvania, usa"
"126883","1","north aurora, illinois, usa"
"136755","1","bellingham, washington, usa"
"137136","1","exton, pennsylvania, usa"
"138689","1","sayville, new york, usa"
"144849","1","manalapan, new jersey, usa"
"183176","1","denver, colorado, usa"
"217318","1","sackville, new brunswick, canada"
"249643","1","orlando, florida, usa"
"250683","1","london, ontario, canada"
"264082","1","irving, texas, usa"
"266753","1","oakland, california, usa"
"9141","1","durango, colorado, usa"
"12784","1","detroit, michigan, usa"
"14667","1","rocky mount, missouri, usa"
"28619","1","hartford, connecticut, usa"
"32087","1","elmer, new jersey, usa"
"35857","1","mentor, ohio, usa"
"36609","1","zachary, louisiana, usa"
"36749","1","newton, mississippi, usa"
"44728","1","florence, alabama, usa"
"48046","1","central sq., new york, usa"
"65401","1","houston, texas, usa"
"66680","1","orange park, florida, usa"
"90405","1","richmond, virginia, usa"
"97208","1","san rafael, california, usa"
"100594","1","oshawa, ontario, canada"
"113270","1","evanston, illinois, usa"
"113288","1","chicago, illinois, usa"
"118181","1","upton, massachusetts, usa"
"119575","1","north vancouver, british columbia, canada"
"124298","1","stockton, california, usa"
"135149","1","ft. pierce, florida, usa"
"146342","1","houston, texas, usa"
"149084","1","germantown, maryland, usa"
"152502","1","clifton, new jersey, usa"
"155580","1","fairport, new york, usa"
"173860","1","chicago, illinois, usa"
"177373","1","orlando, florida, usa"
"184442","1","richmond, umbria, usa"
"187397","1","seal beach, california,"
"201677","1","hawthorne, new jersey, usa"
"207616","1","choctaw, oklahoma,"
"213075","1","jacksonville, florida, usa"
"214821","1","eagle, idaho, usa"
"219301","1","franklin, massachusetts, usa"
"221655","1","chevy chase, maryland, usa"
"223787","1","fountain valley, california, usa"
"237748","1","eagan, minnesota, usa"
"239584","1","gilroy, california, usa"
"242106","1","covington, virginia, usa"
"263460","1","tampa, florida, usa"
"273979","1","bloomsburg, pennsylvania, usa"
"275970","1","pittsburgh, pennsylvania, usa"
"278633","1","sandy, utah, usa"
"2977","1","richland, washington, usa"
"6563","1","burien, washington, usa"
"9357","1","quechee, vermont, usa"
"21116","1","ramsey, illinois, usa"
"23872","1","tulsa, oklahoma, usa"
"26411","1","cold spring, minnesota, usa"
"46398","1","san antonio, texas, usa"
"57301","1","n/a, smith`s, bermuda"
"58612","1","douglasville, georgia, usa"
"76151","1","sioux falls, south dakota, usa"
"81672","1","york, pennsylvania, usa"
"87949","1","gladewater, texas, usa"
"92652","1","saint john, new brunswick, canada"
"100506","1","twin falls, idaho, usa"
"117396","1","hanover, , usa"
"135265","1","groton, connecticut, usa"
"135329","1","paget, n/a, bermuda"
"136139","1","fair oaks, california, usa"
"158165","1","murray, kentucky, usa"
"170861","1","hopkinton, massachusetts, usa"
"192211","1","grove city, ohio, usa"
"193413","1","wintersville, ohio, usa"
"203379","1","hermosa beach, california, usa"
"248397","1","san diego, california, usa"
"253871","1","mechanicsville, maryland, usa"
"264031","1","traverse city, michigan, usa"
"3363","1","knoxville, tennessee, usa"
"47458","1","doylestown, pennsylvania, usa"
"62862","1","new milford, connecticut, usa"
"97754","1","schenectady, new york, usa"
"103057","1","renton, washington, usa"
"108535","1","clifton, new jersey, usa"
"123095","1","hollywood, maryland, usa"
"191803","1","quakertown, pennsylvania, usa"
"198726","1","brooklyn park, minnesota, usa"
"228822","1","clarksburg, west virginia, usa"
"236172","1","chesapeake, virginia, usa"
"251050","1","mount pleasant, south carolina, usa"
"18322","1","mckinleyville, california, usa"
"25711","1","phoenix, , usa"
"27222","1","charlotte, north carolina, usa"
"27740","1","san diego, , usa"
"42323","1","madera, california, usa"
"49109","1","west jordan, utah, usa"
"68198","1","waterville valley, new hampshire, usa"
"71712","1","valley center, kansas, usa"
"72531","1","clovis, california, usa"
"73469","1","winnipeg, manitoba, canada"
"84261","1","manchester, connecticut, usa"
"91706","1","ann arbor, ,"
"94569","1","oak harbor, washington, usa"
"96771","1","springfield, virginia, usa"
"108250","1","gaithersburg, maryland, usa"
"119913","1","federal way, washington, usa"
"124993","1","chicago, illinois, usa"
"130571","1","summerville, south carolina, usa"
"132367","1","san diego, california,"
"143415","1","bellingham, washington, usa"
"147688","1","hot springs, arkansas, usa"
"151824","1","san diego, california, usa"
"156097","1","st. louis, missouri, usa"
"166227","1","tacoma, washington, usa"
"170752","1","gladstone, oregon, usa"
"172326","1","buffalo, new york, usa"
"175329","1","san diego, california, usa"
"182180","1","saylorsburg, pennsylvania, usa"
"183995","1","columbus (grandview heights), ohio, usa"
"189235","1","st. paul, minnesota, usa"
"193898","1","paradise, pennsylvania, usa"
"197917","1","norfolk, virginia, usa"
"201447","1","springfield, virginia, usa"
"209373","1","mountain view, california, usa"
"209957","1","strasburg, virginia, usa"
"210346","1","las vegas, nevada, usa"
"214686","1","hillsborough, north carolina, usa"
"225087","1","toronto, ontario, canada"
"233061","1","glendale, arizona, usa"
"235935","1","bridgeton, new jersey, usa"
"236757","1","mars, pennsylvania, usa"
"250368","1","clovis, california, usa"
"261904","1","east meadow, ,"
"1424","1","north avoca, new south wales, australia"
"8245","1","torrance, california, usa"
"10447","1","chicago, illinois, usa"
"30712","1","edinburgh, scotland, united kingdom"
"31492","1","ladera ranch, california, usa"
"34300","1","burlington, ontario, canada"
"43910","1","granada hills, california, usa"
"55799","1","scarborough, ontario, canada"
"68615","1","jaffrey, new hampshire, usa"
"117251","1","pleasant hill, california, usa"
"121170","1","arlington, virginia, usa"
"127419","1","albertville, minnesota, usa"
"133607","1","crystal lake, illinois, usa"
"135831","1","potomac falls, virginia, usa"
"151211","1","crystal lake, illinois, usa"
"156584","1","hobart, tasmania, australia"
"170869","1","san antonio, texas, usa"
"171800","1","thompson, connecticut, usa"
"174092","1","holybourne, england, united kingdom"
"182085","1","ginsheim, hessen, germany"
"186821","1","santa barbara, california, usa"
"203044","1","bloomington, indiana, usa"
"208605","1","cape neddick, maine, usa"
"208829","1","fredericton, new brunswick, canada"
"211977","1","corvallis, oregon, usa"
"214272","1","paris, tennessee, usa"
"221445","1","portland, oregon, usa"
"237091","1","fair lawn, new jersey, usa"
"243891","1","cary, north carolina, usa"
"247606","1","milwaukee, wisconsin, usa"
"263294","1","new gloucester, maine, usa"
"264317","1","portela de sacavém, loures, portugal"
"268110","1","westerville, ohio, usa"
"9747","1","o`fallon, missouri, usa"
"10314","1","beaverton, oregon, usa"
"12226","1","vancouver, british columbia, canada"
"13354","1","salt lake, utah, usa"
"13877","1","gainesville, florida, usa"
"24052","1","barnardsville, north carolina, usa"
"24711","1","austin, texas, usa"
"30273","1","naples, florida, usa"
"30297","1","los angeles, california, usa"
"43842","1","tucson, ,"
"51350","1","monroe, ,"
"54305","1","anacortes, washington, usa"
"55767","1","st. louis, missouri, usa"
"56856","1","escondido, california, usa"
"57632","1","pearland, texas,"
"57725","1","wilmington, delaware, usa"
"64440","1","atlanta, georgia, usa"
"70345","1","grosse pointe, michigan, usa"
"70435","1","portland, oregon, usa"
"77809","1","atlantic highlands, new jersey, usa"
"88693","1","shanghai, shanghai, china"
"92810","1","manistee, michigan, usa"
"93783","1","pleasanton, california, usa"
"94930","1","gaithersburg, maryland, usa"
"99919","1","black earth, wisconsin, usa"
"100662","1","leesburg, virginia, usa"
"104404","1","bonita springs, florida, usa"
"104991","1","pearland, texas, usa"
"113248","1","kitchener, ontario, canada"
"116210","1","oisterwijk, noord-brabant, netherlands"
"125411","1","louisville, kentucky, usa"
"127233","1","marietta, georgia, usa"
"127481","1","thunder bay, ontario, canada"
"131518","1","denver, colorado, usa"
"133571","1","olney, maryland, usa"
"136509","1","santa barbara, california, usa"
"137588","1","portland, oregon, usa"
"138158","1","san ramon, california, usa"
"139580","1","wayne, pennsylvania, usa"
"144632","1","eureka, california, usa"
"146266","1","tuscola, illinois, usa"
"148929","1","norfolk, virginia, usa"
"149815","1","leesburg, virginia, usa"
"162186","1","newton highland, massachusetts, usa"
"164492","1","miami, florida, usa"
"165550","1","portsmouth, new hampshire, usa"
"167823","1","newark, delaware, usa"
"169663","1","towson, maryland, usa"
"170850","1","bethel, ,"
"179019","1","little falls, new york,"
"180047","1","kirkwood, missouri, usa"
"180495","1","millville, new jersey, usa"
"189725","1","denton, texas, usa"
"192651","1","milano, lombardia, italy"
"193676","1","waterford, new york, usa"
"195469","1","congers, new york, usa"
"196985","1","storm lake, iowa, usa"
"199416","1","houma, louisiana,"
"211961","1","enschede, overijssel, netherlands"
"216444","1","nunspeet, gelderland, netherlands"
"217055","1","venice, california, usa"
"222970","1","newark, delaware, usa"
"223715","1","cardiff, wales, united kingdom"
"226109","1","north brunswick, new jersey, usa"
"231617","1","arlington, virginia, usa"
"239279","1","livermore, california, usa"
"251151","1","manhattan beach, california, usa"
"251754","1","sacramento, california, usa"
"254662","1","webster groves, missouri, usa"
"262051","1","grosse pointe, michigan,"
"265508","1","san mateo, california, usa"
"265594","1","new york, new york, usa"
"268095","1","kittery, maine, usa"
"271082","1","riverside, california, usa"
"273587","1","den haag, zuid-holland, netherlands"
"276239","1","vancouver, british columbia, canada"
"277187","1","st. louis, missouri, usa"
"25966","1","key west, florida, usa"
"43619","1","shrewsbury, massachusetts, usa"
"50972","1","shaker hts., ohio, usa"
"62009","1","cambridge, massachusetts, usa"
"84426","1","cherry, illinois, usa"
"89602","1","honolulu, hawaii, usa"
"110993","1","proctor, vermont, usa"
"129682","1","northbrook, illinois, usa"
"129716","1","tallahassee, florida, usa"
"149615","1","west greenwich, rhode island, usa"
"151613","1","channahon, illinois, usa"
"155286","1","charlottesville, virginia, usa"
"164533","1","sitges, barcelona, spain"
"169648","1","beaverton, oregon, usa"
"172974","1","tucson, arizona, usa"
"242544","1","norfolk, virginia, usa"
"248967","1","san francisco, california, usa"
"251146","1","key west, florida keys, usa"
"277639","1","forsyth, montana, usa"
"16601","1","brewster, new york, usa"
"45230","1","cumming, georgia, usa"
"55892","1","plantersville, texas, usa"
"81848","1","springfield, illinois, usa"
"86376","1","atlanta, georgia, usa"
"104569","1","teaneck, new jersey, usa"
"106225","1","chicago, illinois, usa"
"113989","1","milwaukee, wisconsin, usa"
"121920","1","fredericktown, ohio, usa"
"165788","1","san diego, california, usa"
"167327","1","kaiserslautern, rheinland-pfalz, germany"
"168626","1","niles, michigan, usa"
"182819","1","long beach, california, usa"
"207645","1","etschberg, rheinland-pfalz, germany"
"227836","1","athens, georgia, usa"
"32516","1","st. rose, louisiana, usa"
"39281","1","morris plains, new jersey, usa"
"62966","1","fairfax, virginia, usa"
"206567","1","new orleans, louisiana, usa"
"236858","1","allentown, pennsylvania, usa"
"14336","1","manchester, new hampshire, usa"
"14422","1","apple valley, minnesota, usa"
"17003","1","carlsbad, california, usa"
"17634","1","toronto, ontario, canada"
"23776","1","south riding, virginia, usa"
"44845","1","dallas, texas, usa"
"55493","1","chatham, ontario, canada"
"63581","1","ft. lauderdale, florida, usa"
"64436","1","san ramon, california, usa"
"71207","1","oktaha, oklahoma, usa"
"73398","1","san francisco, california, usa"
"74038","1","atlanta, georgia, usa"
"82511","1","firenze, toscana, italy"
"88793","1","arcata, california, usa"
"95173","1","sterling heights, michigan, usa"
"95193","1","bellingham, washington, usa"
"108261","1","richmond, virginia, usa"
"141015","1","lincoln, nebraska, usa"
"149661","1","ventura, california, usa"
"155219","1","stamford, connecticut, usa"
"160819","1","miami, florida, usa"
"162639","1","kelso, washington, usa"
"164584","1","manchester, new hampshire, usa"
"190741","1","corpus christi, texas, usa"
"205999","1","london, england, united kingdom"
"223438","1","randolph, massachusetts, usa"
"229741","1","kensington, california, usa"
"234597","1","firenze, toscana, italy"
"239481","1","chi, illinois, usa"
"244651","1","corry, pennsylvania, usa"
"244657","1","chicago, illinois, usa"
"250939","1","nacogdoches, texas, usa"
"265115","1","vista, california, usa"
"277527","1","oakland, california, usa"
"9408","1","waipahu, hawaii, usa"
"12123","1","portage, michigan, usa"
"12512","1","deventer, overijssel, netherlands"
"15580","1","decatur, georgia, usa"
"18155","1","sydney, new south wales, australia"
"29209","1","boca raton, florida, usa"
"31226","1","sofia, n/a, bulgaria"
"32549","1","downey, california, usa"
"37030","1","la monte, missouri, usa"
"49375","1","brookfield, wisconsin, usa"
"53301","1","milpitas, california, usa"
"72707","1","oulu, pohjois-pohjanmaa, finland"
"74691","1","birmingham, alabama, usa"
"85587","1","hot springs, arkansas, usa"
"85993","1","portland, oregon, usa"
"91326","1","mountainside, new jersey, usa"
"91576","1","peel, isle of man, united kingdom"
"105214","1","pittsburgh, pennsylvania, usa"
"106007","1","santa rosa, california, usa"
"112881","1","kitchener, ontario, canada"
"121264","1","chicago, illinois, usa"
"123228","1","spanaway, washington, usa"
"124634","1","la grande, oregon, usa"
"128325","1","toledo, ohio, usa"
"135360","1","albuquerque, new mexico, usa"
"141444","1","west springfield, massachusetts,"
"141710","1","omaha, nebraska, usa"
"147224","1","mechanicsburg, pennsylvania, usa"
"147965","1","lake wales, florida, usa"
"149204","1","lincoln, nebraska, usa"
"150410","1","hawthorne, new york, usa"
"153513","1","little rock, arkansas, usa"
"154763","1","wichita, kansas, usa"
"164269","1","la ronge, saskatchewan, canada"
"188545","1","tacoma, washington, usa"
"188659","1","orange, connecticut, usa"
"189848","1","henley-on-thames, oxfordshire, united kingdom"
"193412","1","studio city, california, usa"
"217292","1","s charleston, ,"
"229409","1","leipzig, sachsen, germany"
"236058","1","san francisco, california, usa"
"238864","1","powys, wales, united kingdom"
"243879","1","los angeles, california, usa"
"246311","1","lynnwood, washington, usa"
"246507","1","san francisco, california, usa"
"251844","1","lisboa, lisboa, portugal"
"258482","1","oro valley, arizona, usa"
"264543","1","quincy, massachusetts, usa"
"275020","1","new york, new york, usa"
"275611","1","gamaliel, arkansas, usa"
"276463","1","providence, rhode island, usa"
"43806","1","delano, minnesota, usa"
"146874","1","lilburn, georgia, usa"
"10946","1","ajax, ontario, canada"
"44892","1","guelph, ontario, canada"
"83646","1","covington, virginia, usa"
"103281","1","ravenna, emilia romagna, italy"
"123981","1","phoenix, arizona, usa"
"155343","1","kuala lumpur, n/a, malaysia"
"160558","1","hooksett, new hampshire, usa"
"201557","1","foxtrap, newfoundland, canada"
"201636","1","weeki wachee, florida, usa"
"210959","1","cliffwood, new jersey, usa"
"223756","1","raleigh, north carolina, usa"
"229659","1","manchester, connecticut, usa"
"257204","1","akron, ohio, usa"
"257699","1","trussville, alabama, usa"
"262260","1","ottawa, ontario, canada"
"264811","1","knoxville, tennessee, usa"
"265313","1","morrisville, north carolina, usa"
"75081","1",", illinois, usa"
"246513","1","virginia beach, virginia, usa"
"265083","1","brooklyn, new york, usa"
"16106","1","albany, california, usa"
"21160","1","reno, nevada, usa"
"30925","1","lima, ohio, usa"
"32893","1","lathrup village, michigan, usa"
"45879","1","sebastopol, california, usa"
"60977","1","st. petersburg, florida, usa"
"79146","1","tucson, arizona, usa"
"81216","1","lake jackson, texas, usa"
"93085","1","cedar rapids, iowa, usa"
"102945","1","meshoppen, pennsylvania, usa"
"103496","1","pleasanton, california, usa"
"109562","1","salem, oregon, usa"
"112815","1","fresno, california, usa"
"128149","1","york, pennsylvania, usa"
"130474","1","nashville, tennessee, usa"
"137684","1","houston, texas, usa"
"167678","1","belton, tx, usa"
"174892","1","milford, connecticut,"
"179242","1","austin, ,"
"200196","1","la mirada, california, usa"
"204652","1","mandeville, louisiana, usa"
"222743","1","park forest, illinois, usa"
"223431","1","los angeles, california, usa"
"228998","1","lincoln, nebraska, usa"
"249736","1","slidell, louisiana, usa"
"258185","1","livermore, maine, usa"
"261402","1","minneapolis, minnesota, usa"
"262998","1","melbourne, victoria, australia"
"249787","1","batesville, arkansas, usa"
"149069","1","struthers, ohio, usa"
"45131","1","st paul, minnesota, usa"
"81368","1","mesa, arizona, usa"
"113944","1","derby, kansas, usa"
"152186","1","windsor, ontario, canada"
"157247","1","deventer, overijssel, netherlands"
"157799","1","heemstede, noord holland, netherlands"
"202267","1","aldergrove, ,"
"224138","1","carlsbad, california, usa"
"16034","1","atlanta, georgia, usa"
"28315","1","spring lake, , usa"
"79740","1","st. louis, missouri, usa"
"155310","1","mason, ohio, usa"
"163897","1","verdun, quebec, canada"
"168034","1","fort worth, texas, usa"
"170513","1","butler, pennsylvania, usa"
"175052","1","chicago, illinois, usa"
"180793","1","valley center, california, usa"
"195386","1","canyon country, california, usa"
"227146","1","bethlehem, new hampshire, usa"
"227392","1","waltham, massachusetts, usa"
"230689","1","sterling, virginia, usa"
"238179","1","smithton, illinois, usa"
"238545","1","mountain view, california, usa"
"243585","1","goodyear, arizona, usa"
"13551","1","raleigh, north carolina, usa"
"21364","1","san diego, california, usa"
"22793","1","st. louis, missouri, usa"
"30511","1","culemborg, gelderland, netherlands"
"31040","1","san ramon, california, usa"
"31919","1","skokie, illinois, usa"
"33974","1","barnhart, missouri, usa"
"40939","1","austin, texas, usa"
"53846","1","bloomington, indiana, usa"
"53994","1","flagstaff, arizona, usa"
"55607","1","washington, dc, usa"
"57255","1","cordova, tennessee, usa"
"63997","1","rapid city, south dakota, usa"
"70192","1","maynard, massachusetts, usa"
"81977","1","minneapolis, minnesota, usa"
"82926","1","vista, california, usa"
"84675","1","st. louis, missouri, usa"
"98021","1","vancouver, british columbia, canada"
"100822","1","tenafly, new jersey, usa"
"102189","1","bartlett, illinois, usa"
"110214","1","baltimore, maryland, usa"
"113519","1","pleasanton, california, usa"
"116870","1","qualicum beach, british columbia, canada"
"127200","1","urbana, illinois, usa"
"127417","1","beacon, new york, usa"
"135045","1","spring, texas, usa"
"139359","1","fort myers, florida, usa"
"145431","1","lake forest, florida, usa"
"151537","1","dalton, georgia, usa"
"152823","1","dunkirk, maryland, usa"
"163326","1","gum spring, virginia, usa"
"167800","1","olive branch, mississippi, usa"
"171968","1","irving, texas, usa"
"172970","1","amersfoort, utrecht, netherlands"
"174216","1","hamilton, ohio, usa"
"174534","1","bismarck, north dakota, usa"
"178140","1","seattle, washington, usa"
"182459","1","fort wayne, indiana, usa"
"184661","1","hilversum, , netherlands"
"189516","1","colorado springs, colorado, usa"
"196457","1","seattle, washington, usa"
"201323","1","new paltz, new york, usa"
"208960","1","pembroke, massachusetts, usa"
"210921","1","davis, california, usa"
"212385","1","bulacan, bulacan, philippines"
"217375","1","st. petersburg, florida, usa"
"218160","1","chicago, illinois, usa"
"223530","1","san diego, california, usa"
"225989","1","palmdale, california, usa"
"231210","1","roanoke, virginia, usa"
"240219","1","arlington, tennessee, usa"
"243759","1","lock haven, pennsylvania, usa"
"266055","1","durham, north carolina, usa"
"266457","1","white oak, texas, usa"
"268076","1","berkeley, california, usa"
"8284","1","manchester, kentucky, usa"
"14285","1","erial, new jersey, usa"
"14698","1","upstate, new york, usa"
"19085","1","menomonie, wisconsin, usa"
"20115","1","lansdale, pennsylvania, usa"
"24539","1","cabrils, catalunya, spain"
"24921","1","higley, arizona, usa"
"32034","1","bush, louisiana, usa"
"33124","1","london, ontario, canada"
"40796","1","memphis, tennessee, usa"
"55559","1","jonesboro, georgia, usa"
"60569","1","chardon, ohio, usa"
"62558","1","rochester, minnesota, usa"
"66055","1","fairbanks, alaska, usa"
"66789","1","san jose, california, usa"
"72005","1","lacey, washington, usa"
"73604","1","huntington beach, california, usa"
"81597","1","wichita, kansas, usa"
"87141","1","huntington beach, california, usa"
"96303","1","são paulo, são paulo, brazil"
"96776","1","winston salem, north carolina, usa"
"106056","1","sidney, nebraska, usa"
"106059","1","apo, armed services europe, usa"
"109971","1","noblesville, indiana, usa"
"118607","1","katy, texas, usa"
"121204","1","austin, texas, usa"
"128835","1","bellingham, washington, usa"
"129489","1","vancouver, british columbia, canada"
"134247","1","winfield, illinois, usa"
"154469","1","trois-rivières ouest, quebec, canada"
"155000","1","fogelsville, pennsylvania, usa"
"155743","1","san simeon, california, usa"
"158238","1","glen cove, new york, usa"
"159858","1","atlantic beach, florida, usa"
"161348","1","palmdale, california, usa"
"161448","1","brentwood, new york, usa"
"164762","1","temple, texas, usa"
"169735","1","nisswa, minnesota, usa"
"180644","1","plano, texas, usa"
"189558","1","catlettsburg, kentucky, usa"
"207494","1","huntsville, alabama, usa"
"214786","1","boone county, kentucky, usa"
"221327","1","norfolk, virginia, usa"
"227705","1","westport, connecticut, usa"
"231237","1","waianae, hawaii, us"
"232945","1","newport, rhode island, usa"
"233543","1","elizabeth, colorado, usa"
"234675","1","toronto, ,"
"237917","1","berkeley, california, usa"
"248169","1","baton rouge, louisiana, usa"
"253821","1","fulton, missouri, usa"
"256402","1","huntsville, alabama, usa"
"256407","1","florissant, missouri, usa"
"262399","1","glen allen, virginia, usa"
"266164","1","st. charles, illinois, usa"
"267635","1","bartlesville, oklahoma, usa"
"267648","1","ypsilanti, michigan, usa"
"270906","1","lindsey, ohio, usa"
"15957","1","sydney, new south wales, australia"
"86202","1","sydney, new south wales, australia"
"142256","1","winfield, alberta, canada"
"242999","1","coatesville, pennsylvania, usa"
"13169","1","los gatos, california, usa"
"33832","1","sterling, virginia, usa"
"62755","1","dublin, texas, usa"
"72183","1","seattle, washington, usa"
"83467","1","northridge, california, usa"
"92306","1","perth, western australia, australia"
"102489","1","harrodsburg, kentucky, usa"
"105058","1","north york, ontario, canada"
"107244","1","appleton, wisconsin, usa"
"108099","1","toronto, ontario, canada"
"113334","1","calgary, alberta, canada"
"117111","1","toronto, ontario, canada"
"118910","1","new castle, ,"
"119631","1","madison, wisconsin, usa"
"121587","1","waukesha, wisconsin, usa"
"138602","1","bremerton, washington, usa"
"161974","1","center rutland, vermont, usa"
"163358","1","toronto, ontario, canada"
"184629","1","tucson, arizona, usa"
"195548","1","cuyahoga falls, ohio, usa"
"201969","1","vancouver, british columbia, canada"
"207339","1","wells, maine, usa"
"232440","1","mobile, alabama, usa"
"244674","1","scotch creek, british columbia, canada"
"266226","1","new york, new york, usa"
"268032","1","sunnyvale, california, usa"
"11006","1","greymouth, westland, new zealand"
"22023","1","windsor, ontario, canada"
"22885","1","stratford, england, united kingdom"
"32195","1","fall river, massachusetts, usa"
"75595","1","amsterdam, noord-holland, netherlands"
"83507","1","neu-ulm, bayern, germany"
"91795","1","roanoke, virginia, usa"
"93319","1","ann arbor, michigan, usa"
"107103","1","greensboro, north carolina, usa"
"129851","1","philadelphia, pennsylvania, usa"
"136010","1","brampton, ontario, canada"
"149908","1","hull, england, united kingdom"
"151717","1","new hope, pennsylvania, usa"
"164675","1","portland, oregon, usa"
"169322","1","san mateo, rizal, philippines"
"207686","1","largo, florida, usa"
"209375","1","mountain view, california, usa"
"211767","1","hyattsville, maryland, usa"
"220278","1","hammond, indiana, usa"
"228442","1","london, ontario, canada"
"242830","1","orwell, ohio, usa"
"244685","1","rockvale, tennessee,"
"245649","1","greensboro, north carolina, usa"
"247674","1","scarborough, ontario, canada"
"266095","1","peoria, arizona, usa"
"6323","1","wilmington, north carolina, usa"
"31370","1","cupertino, ,"
"31393","1","portland, oregon, usa"
"48026","1","demotte, indiana, usa"
"52994","1","colton, oregon, usa"
"55486","1","mt. prospect, illinois, usa"
"62932","1","hollywood, california, usa"
"103477","1","inverness, california, usa"
"111174","1","austin, texas, usa"
"115692","1","blacksburg, virginia, usa"
"121391","1","harbor city, california, usa"
"126492","1","westmont, illinois, usa"
"129690","1","valley stream, new york, usa"
"146803","1","n/a, n/a, usa"
"149281","1","chicago, illinois, usa"
"150424","1","orlando, florida, usa"
"187145","1","grapeview, washington, usa"
"191187","1","cedar rapids, iowa, usa"
"204448","1","diamondhead, mississippi, usa"
"229681","1","the dalles, oregon, usa"
"245541","1","ellensburg, washington, usa"
"250851","1","springfield, ohio, usa"
"264058","1","san diego, california, usa"
"271538","1","alexandria, virginia, usa"
"278144","1","storm lake, iowa, usa"
"7982","1","saugatuck, michigan, usa"
"21819","1","adel, georgia, usa"
"26535","1","hickory, mississippi, usa"
"26782","1","douglas, ,"
"32159","1","canoga park, california, usa"
"35852","1","birmingham, alabama, usa"
"37970","1","mission viejo, california, usa"
"45920","1","chillicothe, missouri, usa"
"46196","1","chicago, illinois, usa"
"48494","1","lemon grove, california, usa"
"48929","1","bristol, new hampshire, usa"
"51071","1","talkeetna, alaska, usa"
"51987","1","phoenix, arizona, usa"
"55438","1","lexington, kentucky, usa"
"64261","1","columbia, south carolina, usa"
"66073","1","aptos, california, usa"
"67757","1","belize city, belize district, belize"
"72385","1","flushing, new york, usa"
"87672","1","livonia, michigan, usa"
"91017","1","holtsville, ,"
"93453","1","palm desert, california, usa"
"99347","1","muskegon, michigan, usa"
"105937","1","tampa, florida, usa"
"110912","1","milpitas, california, usa"
"110973","1","wiley ford, west virginia, usa"
"114368","1","mechanicsville, maryland, usa"
"114744","1","ware, massachusetts, usa"
"118173","1","kansas city, missouri, usa"
"122014","1","memphis, tennessee, usa"
"123687","1","ambler, pennsylvania, usa"
"127037","1","spring creek, pennsylvania,"
"130581","1","griswold, iowa, usa"
"137627","1","braidwood, illinois, usa"
"142093","1","storm lake, iowa, usa"
"143769","1","mathews, virginia, usa"
"145369","1","winnemucca, nevada, usa"
"147839","1","mokena, illinois, usa"
"148191","1","portland, oregon, usa"
"152016","1","easthampton, massachusetts, usa"
"157191","1","phoenix, arizona, usa"
"163190","1","aptos, california, usa"
"166391","1","hanover, pennsylvania, usa"
"173486","1","citronelle, alabama, usa"
"177090","1","ashland, missouri, usa"
"177445","1","wantage, new jersey, usa"
"177569","1","port orchard, washington, usa"
"178522","1","somerset, ,"
"179772","1","high river, alberta, canada"
"179865","1","clifton, new jersey, usa"
"182117","1","mesa, arizona, usa"
"188696","1","chula vista, california,"
"189131","1","detroit-ish, michigan, usa"
"190636","1","henderson, nevada, usa"
"191610","1","westminster, maryland, usa"
"201674","1","sellersville, pennsylvania, usa"
"207499","1","las cruces, new mexico, usa"
"208671","1","simi valley, california, usa"
"218936","1","webster, texas, usa"
"223714","1","lakeland, florida, usa"
"228104","1","chugiak, alaska, usa"
"230590","1","staten island , new york, new york, usa"
"234719","1","west hills, california, usa"
"237121","1","campton, new hampshire, usa"
"241666","1","san francisco, california, usa"
"242646","1","ft myers beach, florida, usa"
"251164","1","trabuco canyon, california, usa"
"253226","1","silver lake, new york, usa"
"255079","1","budd lake, ,"
"255582","1","st. eustache, quebec, canada"
"259812","1","bedford, new hampshire, usa"
"260316","1","penticton, british columbia, canada"
"260944","1","stratford, connecticut, usa"
"264947","1","la mesa, california, usa"
"266268","1","camden, south carolina, usa"
"269244","1","rhinelander, wisconsin, usa"
"273190","1","coconut grove, ,"
"273197","1","jonesboro, georgia, usa"
"5483","1","bayan lepas, penang, malaysia"
"60029","1","vernon, vermont, usa"
"63494","1","scottsdale, arizona, usa"
"98647","1","selayang, selangor, malaysia"
"115473","1","pennsylvania, ,"
