"8160","Iris Johansen","0553579983","http://images.amazon.com/images/P/0553579983.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0553579983.01.MZZZZZZZ.jpg","1997-12-31 11:00:00 UTC","Bantam","http://images.amazon.com/images/P/0553579983.01.THUMBZZZ.jpg","And Then You Die"
"8161","Patricia Cornwell","0399149325","http://images.amazon.com/images/P/0399149325.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0399149325.01.MZZZZZZZ.jpg","2001-12-31 11:00:00 UTC","G. P. Putnam's Sons","http://images.amazon.com/images/P/0399149325.01.THUMBZZZ.jpg","Portrait of a Killer: Jack the Ripper -- Case Closed"
"8162","David Wiltse","042515971X","http://images.amazon.com/images/P/042515971X.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/042515971X.01.MZZZZZZZ.jpg","1996-12-31 11:00:00 UTC","Berkley Publishing Group","http://images.amazon.com/images/P/042515971X.01.THUMBZZZ.jpg","Blown Away"
"8163","Sonia Icilyn","1583144269","http://images.amazon.com/images/P/1583144269.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/1583144269.01.MZZZZZZZ.jpg","2002-12-31 11:00:00 UTC","Bet Books","http://images.amazon.com/images/P/1583144269.01.THUMBZZZ.jpg","Smitten"
"8164","Kasey Michaels","0446610852","http://images.amazon.com/images/P/0446610852.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0446610852.01.MZZZZZZZ.jpg","2002-12-31 11:00:00 UTC","Warner Forever","http://images.amazon.com/images/P/0446610852.01.THUMBZZZ.jpg","The Kissing Game"
"8165","Judi McCoy","0821771426","http://images.amazon.com/images/P/0821771426.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0821771426.01.MZZZZZZZ.jpg","2001-12-31 11:00:00 UTC","Zebra Books","http://images.amazon.com/images/P/0821771426.01.THUMBZZZ.jpg","Say You're Mine"
"8166","Jude Deveraux","0671744577","http://images.amazon.com/images/P/0671744577.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0671744577.01.MZZZZZZZ.jpg","1991-12-31 11:00:00 UTC","Pocket","http://images.amazon.com/images/P/0671744577.01.THUMBZZZ.jpg","Eternity"
"8167","Richard Harris","0373261047","http://images.amazon.com/images/P/0373261047.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0373261047.01.MZZZZZZZ.jpg","1991-12-31 11:00:00 UTC","Worldwide Library","http://images.amazon.com/images/P/0373261047.01.THUMBZZZ.jpg","Real Murders"
"8168","Kathy Reichs","0743233468","http://images.amazon.com/images/P/0743233468.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0743233468.01.MZZZZZZZ.jpg","2002-12-31 11:00:00 UTC","Scribner","http://images.amazon.com/images/P/0743233468.01.THUMBZZZ.jpg","Bare Bones : A Novel"
"8169","Amy Tan","0804114986","http://images.amazon.com/images/P/0804114986.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0804114986.01.MZZZZZZZ.jpg","2001-12-31 11:00:00 UTC","Ballantine Books","http://images.amazon.com/images/P/0804114986.01.THUMBZZZ.jpg","The Bonesetter's Daughter"
"8170","Susan Elizabeth Phillips","0380808072","http://images.amazon.com/images/P/0380808072.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0380808072.01.MZZZZZZZ.jpg","1999-12-31 11:00:00 UTC","Avon","http://images.amazon.com/images/P/0380808072.01.THUMBZZZ.jpg","First Lady"
"8171","Ann Rule","067179356X","http://images.amazon.com/images/P/067179356X.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/067179356X.01.MZZZZZZZ.jpg","1997-12-31 11:00:00 UTC","Pocket","http://images.amazon.com/images/P/067179356X.01.THUMBZZZ.jpg","In the Name of Love : Ann Rule's Crime Files Volume 4 (Ann Rule's Crime Files)"
"8172","Kathleen J. Reichs","0743410505","http://images.amazon.com/images/P/0743410505.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0743410505.01.MZZZZZZZ.jpg","2000-12-31 11:00:00 UTC","Pocket Books","http://images.amazon.com/images/P/0743410505.01.THUMBZZZ.jpg","Deadly Decisions"
"8173","Johanna Lindsey","0380750848","http://images.amazon.com/images/P/0380750848.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0380750848.01.MZZZZZZZ.jpg","1985-12-31 11:00:00 UTC","Avon","http://images.amazon.com/images/P/0380750848.01.THUMBZZZ.jpg","A Heart So Wild"
"8174","Suzanne Forster","0425151883","http://images.amazon.com/images/P/0425151883.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0425151883.01.MZZZZZZZ.jpg","1995-12-31 11:00:00 UTC","Berkley Publishing Group","http://images.amazon.com/images/P/0425151883.01.THUMBZZZ.jpg","Blush"
"8175","Sandra Brown","0446611808","http://images.amazon.com/images/P/0446611808.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0446611808.01.MZZZZZZZ.jpg","2001-12-31 11:00:00 UTC","Warner Books","http://images.amazon.com/images/P/0446611808.01.THUMBZZZ.jpg","Envy"
"8176","Alton Gansky","0310220033","http://images.amazon.com/images/P/0310220033.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0310220033.01.MZZZZZZZ.jpg","1999-12-31 11:00:00 UTC","Zondervan Publishing Company","http://images.amazon.com/images/P/0310220033.01.THUMBZZZ.jpg","Vanished"
"8177","Amanda Quick","0553583360","http://images.amazon.com/images/P/0553583360.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0553583360.01.MZZZZZZZ.jpg","2001-12-31 11:00:00 UTC","Bantam Books","http://images.amazon.com/images/P/0553583360.01.THUMBZZZ.jpg","Slightly Shady"
"8178","David Morrell","0446600709","http://images.amazon.com/images/P/0446600709.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0446600709.01.MZZZZZZZ.jpg","1993-12-31 11:00:00 UTC","Warner Books","http://images.amazon.com/images/P/0446600709.01.THUMBZZZ.jpg","Assumed Identity"
"8179","Philip Kerr","0671019929","http://images.amazon.com/images/P/0671019929.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0671019929.01.MZZZZZZZ.jpg","1997-12-31 11:00:00 UTC","Pocket","http://images.amazon.com/images/P/0671019929.01.THUMBZZZ.jpg","ESAU"
"8180","Jennifer Blake","044915002X","http://images.amazon.com/images/P/044915002X.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/044915002X.01.MZZZZZZZ.jpg","1996-12-31 11:00:00 UTC","Ivy Books","http://images.amazon.com/images/P/044915002X.01.THUMBZZZ.jpg","Shameless"
"8181","Nora Roberts","0425178579","http://images.amazon.com/images/P/0425178579.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0425178579.01.MZZZZZZZ.jpg","2000-12-31 11:00:00 UTC","Berkley Publishing Group","http://images.amazon.com/images/P/0425178579.01.THUMBZZZ.jpg","Betrayal in Death"
"8182","Jane Smiley","0449907953","http://images.amazon.com/images/P/0449907953.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0449907953.01.MZZZZZZZ.jpg","1991-12-31 11:00:00 UTC","Ballantine Books","http://images.amazon.com/images/P/0449907953.01.THUMBZZZ.jpg","The Age of Grief"
"8183","Stef Ann Holm","1551669498","http://images.amazon.com/images/P/1551669498.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/1551669498.01.MZZZZZZZ.jpg","2001-12-31 11:00:00 UTC","Mira","http://images.amazon.com/images/P/1551669498.01.THUMBZZZ.jpg","Girls Night"
"8184","Kasey Michaels","038081448X","http://images.amazon.com/images/P/038081448X.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/038081448X.01.MZZZZZZZ.jpg","1982-12-31 11:00:00 UTC","Avon Books","http://images.amazon.com/images/P/038081448X.01.THUMBZZZ.jpg","The Rambunctious Lady Royston"
"8185","Julian Symons","0140069135","http://images.amazon.com/images/P/0140069135.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0140069135.01.MZZZZZZZ.jpg","1984-12-31 11:00:00 UTC","Penguin USA","http://images.amazon.com/images/P/0140069135.01.THUMBZZZ.jpg","The Name of Annabel Lee (Crime Monthly)"
"8186","Better Homes and Gardens","0696214563","http://images.amazon.com/images/P/0696214563.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0696214563.01.MZZZZZZZ.jpg","2000-12-31 11:00:00 UTC","Better Homes and Gardens Books","http://images.amazon.com/images/P/0696214563.01.THUMBZZZ.jpg","Making a Home"
"8187","Franklin W. Dixon","044808919X","http://images.amazon.com/images/P/044808919X.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/044808919X.01.MZZZZZZZ.jpg","1939-12-31 12:00:00 UTC","Grosset &amp; Dunlap","http://images.amazon.com/images/P/044808919X.01.THUMBZZZ.jpg","Disappearing Floor (Hardy Boys Mystery Stories)"
"8188","Franklin W. Dixon","0448089165","http://images.amazon.com/images/P/0448089165.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0448089165.01.MZZZZZZZ.jpg","1936-12-31 12:00:00 UTC","Grosset &amp; Dunlap","http://images.amazon.com/images/P/0448089165.01.THUMBZZZ.jpg","Figure in Hiding (The Hardy Boys 16)"
"8189","Prabhavananda","0451626079","http://images.amazon.com/images/P/0451626079.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0451626079.01.MZZZZZZZ.jpg","1989-12-31 11:00:00 UTC","Signet Book","http://images.amazon.com/images/P/0451626079.01.THUMBZZZ.jpg","The Upanishads"
"8190","G &amp; R Publishing","1563831236","http://images.amazon.com/images/P/1563831236.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/1563831236.01.MZZZZZZZ.jpg","2000-12-31 11:00:00 UTC","Cq Products","http://images.amazon.com/images/P/1563831236.01.THUMBZZZ.jpg","Gifts in a Jar: Bars &amp; Brownies"
"8191","G &amp; R Publishing","156383121X","http://images.amazon.com/images/P/156383121X.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/156383121X.01.MZZZZZZZ.jpg","2000-12-31 11:00:00 UTC","Cq Products","http://images.amazon.com/images/P/156383121X.01.THUMBZZZ.jpg","Gifts in a Jar: Cookies"
"8192","Betty Crocker","0028620666","http://images.amazon.com/images/P/0028620666.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0028620666.01.MZZZZZZZ.jpg","1996-12-31 11:00:00 UTC","Betty Crocker","http://images.amazon.com/images/P/0028620666.01.THUMBZZZ.jpg","Betty Crocker's Best of Baking : More Than 350 of America's Favorite Recipes"
"8193","Claire Folkard","1892051176","http://images.amazon.com/images/P/1892051176.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/1892051176.01.MZZZZZZZ.jpg","2001-12-31 11:00:00 UTC","Guinness World Records Ltd.","http://images.amazon.com/images/P/1892051176.01.THUMBZZZ.jpg","Guinness World Records 2003 (Guinness World Records)"
"8194","Abby Kanter","0877201358","http://images.amazon.com/images/P/0877201358.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0877201358.01.MZZZZZZZ.jpg","1993-12-31 11:00:00 UTC","Amsco School Pubns Inc","http://images.amazon.com/images/P/0877201358.01.THUMBZZZ.jpg","La Gran Aventura de Alejandro (R 576 P)"
"8195","Raymond H. Pierson","0844273252","http://images.amazon.com/images/P/0844273252.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0844273252.01.MZZZZZZZ.jpg","1984-12-31 11:00:00 UTC","McGraw-Hill","http://images.amazon.com/images/P/0844273252.01.THUMBZZZ.jpg","Guide to Spanish Idioms"
"8196","Phil Gross","0201741644","http://images.amazon.com/images/P/0201741644.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0201741644.01.MZZZZZZZ.jpg","2000-12-31 11:00:00 UTC","Macromedia Press","http://images.amazon.com/images/P/0201741644.01.THUMBZZZ.jpg","Macromedia Director 8.5 Shockwave Studio for 3D: Training from the Source"
"8197","Nilo Cruz","1559362324","http://images.amazon.com/images/P/1559362324.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/1559362324.01.MZZZZZZZ.jpg","2002-12-31 11:00:00 UTC","Theatre Communications Group","http://images.amazon.com/images/P/1559362324.01.THUMBZZZ.jpg","Anna in the Tropics"
"8198","Stephen Baxter","0345430786","http://images.amazon.com/images/P/0345430786.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0345430786.01.MZZZZZZZ.jpg","2001-12-31 11:00:00 UTC","Del Rey Books","http://images.amazon.com/images/P/0345430786.01.THUMBZZZ.jpg","Manifold: Space (Manifold (Paperback))"
"8199","James Patterson","0316710571","http://images.amazon.com/images/P/0316710571.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0316710571.01.MZZZZZZZ.jpg","2003-12-31 11:00:00 UTC","Little, Brown","http://images.amazon.com/images/P/0316710571.01.THUMBZZZ.jpg","Sam's Letters to Jennifer"
"8200","Reed Arvin","0060555513","http://images.amazon.com/images/P/0060555513.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0060555513.01.MZZZZZZZ.jpg","2003-12-31 11:00:00 UTC","HarperCollins","http://images.amazon.com/images/P/0060555513.01.THUMBZZZ.jpg","The Last Goodbye"
"8201","David Rosenfelt","0892967544","http://images.amazon.com/images/P/0892967544.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0892967544.01.MZZZZZZZ.jpg","2002-12-31 11:00:00 UTC","Mysterious Press","http://images.amazon.com/images/P/0892967544.01.THUMBZZZ.jpg","First Degree"
"8202","Giles Blunt","0399148655","http://images.amazon.com/images/P/0399148655.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0399148655.01.MZZZZZZZ.jpg","2002-12-31 11:00:00 UTC","Marian Wood Book","http://images.amazon.com/images/P/0399148655.01.THUMBZZZ.jpg","The Delicate Storm (Marian Wood Book)"
"9815","Paula Volsky","0553560220","http://images.amazon.com/images/P/0553560220.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0553560220.01.MZZZZZZZ.jpg","1992-12-31 11:00:00 UTC","Bantam Books","http://images.amazon.com/images/P/0553560220.01.THUMBZZZ.jpg","Illusion"
"8203","Joseph Finder","0312319142","http://images.amazon.com/images/P/0312319142.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0312319142.01.MZZZZZZZ.jpg","2003-12-31 11:00:00 UTC","St. Martin's Press","http://images.amazon.com/images/P/0312319142.01.THUMBZZZ.jpg","Paranoia : A Novel"
"8204","STEPHEN FREY","0345457587","http://images.amazon.com/images/P/0345457587.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0345457587.01.MZZZZZZZ.jpg","2003-12-31 11:00:00 UTC","Ballantine Books","http://images.amazon.com/images/P/0345457587.01.THUMBZZZ.jpg","Shadow Account (Frey, Stephen)"
"8205","LINDA HOWARD","0345453417","http://images.amazon.com/images/P/0345453417.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0345453417.01.MZZZZZZZ.jpg","2002-12-31 11:00:00 UTC","Ballantine Books","http://images.amazon.com/images/P/0345453417.01.THUMBZZZ.jpg","Cry No More (Howard, Linda)"
"8206","Austin Clarke","0060555653","http://images.amazon.com/images/P/0060555653.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0060555653.01.MZZZZZZZ.jpg","2002-12-31 11:00:00 UTC","Amistad","http://images.amazon.com/images/P/0060555653.01.THUMBZZZ.jpg","The Polished Hoe"
"8207","Walter Mosley","0316591122","http://images.amazon.com/images/P/0316591122.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0316591122.01.MZZZZZZZ.jpg","2002-12-31 11:00:00 UTC","Little, Brown","http://images.amazon.com/images/P/0316591122.01.THUMBZZZ.jpg","Fear Itself: A Fearless Jones Novel"
"8208","Frederick Forsyth","0312319517","http://images.amazon.com/images/P/0312319517.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0312319517.01.MZZZZZZZ.jpg","2002-12-31 11:00:00 UTC","Thomas Dunne Books","http://images.amazon.com/images/P/0312319517.01.THUMBZZZ.jpg","Avenger (Forsyth, Frederick)"
"8209","Sue Henry","0380978830","http://images.amazon.com/images/P/0380978830.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0380978830.01.MZZZZZZZ.jpg","2002-12-31 11:00:00 UTC","William Morrow","http://images.amazon.com/images/P/0380978830.01.THUMBZZZ.jpg","Death Trap : An Alaska Mystery (Henry, Sue)"
"8210","STEPHEN WHITE","0385336209","http://images.amazon.com/images/P/0385336209.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0385336209.01.MZZZZZZZ.jpg","2003-12-31 11:00:00 UTC","Delacorte Press","http://images.amazon.com/images/P/0385336209.01.THUMBZZZ.jpg","Blinded (White, Stephen)"
"8211","LISA GARDNER","0553802526","http://images.amazon.com/images/P/0553802526.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0553802526.01.MZZZZZZZ.jpg","2002-12-31 11:00:00 UTC","Bantam","http://images.amazon.com/images/P/0553802526.01.THUMBZZZ.jpg","The Killing Hour"
"8212","David Morrell","0446530689","http://images.amazon.com/images/P/0446530689.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0446530689.01.MZZZZZZZ.jpg","2002-12-31 11:00:00 UTC","Warner Books","http://images.amazon.com/images/P/0446530689.01.THUMBZZZ.jpg","The Protector"
"8213","Sara Paretsky","0399150854","http://images.amazon.com/images/P/0399150854.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0399150854.01.MZZZZZZZ.jpg","2002-12-31 11:00:00 UTC","Putnam Publishing Group","http://images.amazon.com/images/P/0399150854.01.THUMBZZZ.jpg","Blacklist: A V.I. Warshawski Novel"
"8214","Elmore Leonard","0060083956","http://images.amazon.com/images/P/0060083956.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0060083956.01.MZZZZZZZ.jpg","2003-12-31 11:00:00 UTC","William Morrow","http://images.amazon.com/images/P/0060083956.01.THUMBZZZ.jpg","Mr. Paradise:  A Novel"
"8215","Lincoln Child","0446531421","http://images.amazon.com/images/P/0446531421.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0446531421.01.MZZZZZZZ.jpg","2002-12-31 11:00:00 UTC","Warner Books","http://images.amazon.com/images/P/0446531421.01.THUMBZZZ.jpg","Still Life With Crows"
"8216","Dana Stabenow","0312306814","http://images.amazon.com/images/P/0312306814.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0312306814.01.MZZZZZZZ.jpg","2002-12-31 11:00:00 UTC","St. Martin's Minotaur","http://images.amazon.com/images/P/0312306814.01.THUMBZZZ.jpg","A Grave Denied: A Kate Shugak Novel"
"8217","James W. Hall","0312271786","http://images.amazon.com/images/P/0312271786.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0312271786.01.MZZZZZZZ.jpg","2002-12-31 11:00:00 UTC","St. Martin's Minotaur","http://images.amazon.com/images/P/0312271786.01.THUMBZZZ.jpg","Off the Chart: A Novel"
"8218","Robert B. Parker","0399150870","http://images.amazon.com/images/P/0399150870.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0399150870.01.MZZZZZZZ.jpg","2002-12-31 11:00:00 UTC","Putnam Publishing Group","http://images.amazon.com/images/P/0399150870.01.THUMBZZZ.jpg","Stone Cold: A Jesse Stone Novel"
"8219","Stuart Woods","0399149821","http://images.amazon.com/images/P/0399149821.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0399149821.01.MZZZZZZZ.jpg","2002-12-31 11:00:00 UTC","Putnam Publishing Group","http://images.amazon.com/images/P/0399149821.01.THUMBZZZ.jpg","Dirty Work"
"8220","Dean Koontz","0553802496","http://images.amazon.com/images/P/0553802496.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0553802496.01.MZZZZZZZ.jpg","2002-12-31 11:00:00 UTC","Bantam","http://images.amazon.com/images/P/0553802496.01.THUMBZZZ.jpg","Odd Thomas"
"8221","JONATHAN KELLERMAN","0345452577","http://images.amazon.com/images/P/0345452577.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0345452577.01.MZZZZZZZ.jpg","2002-12-31 11:00:00 UTC","Ballantine Books","http://images.amazon.com/images/P/0345452577.01.THUMBZZZ.jpg","The Conspiracy Club"
"8222","P.D. JAMES","1400041414","http://images.amazon.com/images/P/1400041414.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/1400041414.01.MZZZZZZZ.jpg","2002-12-31 11:00:00 UTC","Knopf","http://images.amazon.com/images/P/1400041414.01.THUMBZZZ.jpg","The Murder Room"
"8223","Virginia Lanier","0060193883","http://images.amazon.com/images/P/0060193883.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0060193883.01.MZZZZZZZ.jpg","2002-12-31 11:00:00 UTC","HarperCollins","http://images.amazon.com/images/P/0060193883.01.THUMBZZZ.jpg","A Bloodhound to Die For"
"8224","V.C. Andrews","0743428684","http://images.amazon.com/images/P/0743428684.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0743428684.01.MZZZZZZZ.jpg","2002-12-31 11:00:00 UTC","Pocket","http://images.amazon.com/images/P/0743428684.01.THUMBZZZ.jpg","Midnight Flight (Ay Adult - Andrews)"
"8225","Richard Paul Evans","0525947655","http://images.amazon.com/images/P/0525947655.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0525947655.01.MZZZZZZZ.jpg","2002-12-31 11:00:00 UTC","Dutton Books","http://images.amazon.com/images/P/0525947655.01.THUMBZZZ.jpg","A Perfect Day"
"8226","Robert Ludlum","0312316690","http://images.amazon.com/images/P/0312316690.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0312316690.01.MZZZZZZZ.jpg","2002-12-31 11:00:00 UTC","St. Martin's Press","http://images.amazon.com/images/P/0312316690.01.THUMBZZZ.jpg","The Tristan Betrayal (Ludlum, Robert)"
"8227","James Grippando","0060005556","http://images.amazon.com/images/P/0060005556.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0060005556.01.MZZZZZZZ.jpg","2002-12-31 11:00:00 UTC","HarperCollins","http://images.amazon.com/images/P/0060005556.01.THUMBZZZ.jpg","Last to Die (Grippando, James)"
"8228","Stephen J. Cannell","0312304269","http://images.amazon.com/images/P/0312304269.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0312304269.01.MZZZZZZZ.jpg","2002-12-31 11:00:00 UTC","St. Martin's Press","http://images.amazon.com/images/P/0312304269.01.THUMBZZZ.jpg","Runaway Heart: A Novel"
"8229","Robin Cook","0399148760","http://images.amazon.com/images/P/0399148760.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0399148760.01.MZZZZZZZ.jpg","2002-12-31 11:00:00 UTC","Putnam Publishing Group","http://images.amazon.com/images/P/0399148760.01.THUMBZZZ.jpg","Seizure"
"8230","James Patterson","0316603287","http://images.amazon.com/images/P/0316603287.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0316603287.01.MZZZZZZZ.jpg","2002-12-31 11:00:00 UTC","Little, Brown","http://images.amazon.com/images/P/0316603287.01.THUMBZZZ.jpg","The Lake House"
"8231","Robert B. Parker","0399145664","http://images.amazon.com/images/P/0399145664.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0399145664.01.MZZZZZZZ.jpg","1998-12-31 11:00:00 UTC","Putnam Pub Group","http://images.amazon.com/images/P/0399145664.01.THUMBZZZ.jpg","Family Honor"
"8232","Dave Barry","0425178102","http://images.amazon.com/images/P/0425178102.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0425178102.01.MZZZZZZZ.jpg","2000-12-31 11:00:00 UTC","Berkley Publishing Group","http://images.amazon.com/images/P/0425178102.01.THUMBZZZ.jpg","Big Trouble"
"8233","Connie Willis","0553580515","http://images.amazon.com/images/P/0553580515.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0553580515.01.MZZZZZZZ.jpg","2001-12-31 11:00:00 UTC","Bantam Books","http://images.amazon.com/images/P/0553580515.01.THUMBZZZ.jpg","Passage"
"8234","Christy Brown","0749301015","http://images.amazon.com/images/P/0749301015.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0749301015.01.MZZZZZZZ.jpg","1990-12-31 11:00:00 UTC","Heinemann","http://images.amazon.com/images/P/0749301015.01.THUMBZZZ.jpg","My Left Foot"
"8235","Hugh Cook","0445204222","http://images.amazon.com/images/P/0445204222.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0445204222.01.MZZZZZZZ.jpg","1986-12-31 11:00:00 UTC","Warner Books","http://images.amazon.com/images/P/0445204222.01.THUMBZZZ.jpg","Wizard War"
"8236","Alien Stevens","1930252501","http://images.amazon.com/images/P/1930252501.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/1930252501.01.MZZZZZZZ.jpg","2001-12-31 11:00:00 UTC","Pagefree Publishing","http://images.amazon.com/images/P/1930252501.01.THUMBZZZ.jpg","The Brink"
"8237","W. E. B. Griffin","0515123293","http://images.amazon.com/images/P/0515123293.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0515123293.01.MZZZZZZZ.jpg","1997-12-31 11:00:00 UTC","Jove Books","http://images.amazon.com/images/P/0515123293.01.THUMBZZZ.jpg","The Last Heroes (Men at War (Paperback Jove))"
"8238","Stephen Coonts","0312985207","http://images.amazon.com/images/P/0312985207.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0312985207.01.MZZZZZZZ.jpg","2002-12-31 11:00:00 UTC","St. Martin's Paperbacks","http://images.amazon.com/images/P/0312985207.01.THUMBZZZ.jpg","Stephen Coonts' Deep Black (Deep Black)"
"8239","John J. Nance","0449220354","http://images.amazon.com/images/P/0449220354.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0449220354.01.MZZZZZZZ.jpg","1993-12-31 11:00:00 UTC","Fawcett Books","http://images.amazon.com/images/P/0449220354.01.THUMBZZZ.jpg","Final Approach"
"8240","Matthew Reilly","0312981260","http://images.amazon.com/images/P/0312981260.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0312981260.01.MZZZZZZZ.jpg","2001-12-31 11:00:00 UTC","St. Martin's Paperbacks","http://images.amazon.com/images/P/0312981260.01.THUMBZZZ.jpg","Temple"
"8241","William Kent Krueger","067104754X","http://images.amazon.com/images/P/067104754X.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/067104754X.01.MZZZZZZZ.jpg","2001-12-31 11:00:00 UTC","Pocket Star","http://images.amazon.com/images/P/067104754X.01.THUMBZZZ.jpg","Purgatory Ridge (Cork O'Connor Mysteries)"
"8242","Michael Macdonald Mooney","0385144741","http://images.amazon.com/images/P/0385144741.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0385144741.01.MZZZZZZZ.jpg","1978-12-31 11:00:00 UTC","Doubleday","http://images.amazon.com/images/P/0385144741.01.THUMBZZZ.jpg","Memento"
"8243","Allen Drury","0385144342","http://images.amazon.com/images/P/0385144342.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0385144342.01.MZZZZZZZ.jpg","1978-12-31 11:00:00 UTC","Doubleday","http://images.amazon.com/images/P/0385144342.01.THUMBZZZ.jpg","Mark Coffin, U.S.S: A novel of Capitol Hill"
"8244","Michael Darkow","0595175686","http://images.amazon.com/images/P/0595175686.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/0595175686.01.MZZZZZZZ.jpg","2000-12-31 11:00:00 UTC","Authors Choice Press","http://images.amazon.com/images/P/0595175686.01.THUMBZZZ.jpg","The Bridge"
"8245","Maria Elena Morgan","1594082316","http://images.amazon.com/images/P/1594082316.01.LZZZZZZZ.jpg","http://images.amazon.com/images/P/1594082316.01.MZZZZZZZ.jpg","2002-12-31 11:00:00 UTC","Cork Hill Press","http://images.amazon.com/images/P/1594082316.01.THUMBZZZ.jpg","New England Interlude"
